date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:45:53	112/112	---M-Z	200	added ('OK')	text/plain	date:Tue,%2015%20Feb%202022%2011:45:52%20GMT	https://www.saffe.ai/robots.txt		(from )
12:45:54	98763/98763	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:45:52%20GMT	https://www.saffe.ai/	/Users/sel-fcht/websites/test/www.saffe.ai/index.html	(from )
12:45:55	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Tue,%2015%20Feb%202022%2011:45:55%20GMT	https://www.saffe.ai/xmlrpc.php	/Users/sel-fcht/websites/test/www.saffe.ai/xmlrpc.0.delayed	(from https://www.saffe.ai/)
12:45:55	127343/127343	---M-Z	200	added ('OK')	text/css	etag:%221f16f-598c0efde0140-gzip%22	https://www.saffe.ai/wp-content/themes/leadengine/core/assets/css/bootstrap.min.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/core/assets/css/bootstrap.minc8d8.css	(from https://www.saffe.ai/)
12:45:56	187522/187522	---M-Z	200	added ('OK')	text/css	etag:%222dc82-598c0efde0140-gzip%22	https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/stylec8d8.css	(from https://www.saffe.ai/)
12:45:57	17074/17074	---M-Z	200	added ('OK')	application/rss+xml	etag:%22bba1debe87604aaa985b7fee3a0827e0-gzip%22	https://www.saffe.ai/feed/	/Users/sel-fcht/websites/test/www.saffe.ai/feed/index.html	(from https://www.saffe.ai/)
12:45:57	723/723	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e1fbc9bba7d0974e862577c03f9c061f-gzip%22	https://www.saffe.ai/comments/feed/	/Users/sel-fcht/websites/test/www.saffe.ai/comments/feed/index.html	(from https://www.saffe.ai/)
12:45:58	423/423	---M-Z	200	added ('OK')	text/css	etag:%221a7-5ac4cc059e271-gzip%22	https://www.saffe.ai/wp-content/themes/leadengine-child/style.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine-child/stylec8d8.css	(from https://www.saffe.ai/)
12:45:58	80574/80574	---M-Z	200	added ('OK')	text/css	etag:%2213abe-5d08627164ae8-gzip%22	https://www.saffe.ai/wp-includes/css/dist/block-library/style.min.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/css/dist/block-library/style.minc8d8.css	(from https://www.saffe.ai/)
12:45:59	2731/2731	---M-Z	200	added ('OK')	text/css	etag:%22aab-5d0863a63203e-gzip%22	https://www.saffe.ai/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.5.2	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/contact-form-7/includes/css/styles4245.css	(from https://www.saffe.ai/)
12:46:00	110074/110074	---M-Z	200	added ('OK')	text/css	etag:%221adfa-5d0863a7a7117-gzip%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles0e1f.css	(from https://www.saffe.ai/)
12:46:01	177772/177772	---M-Z	200	added ('OK')	text/css	etag:%222b66c-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/kd_vc_frontc8d8.css	(from https://www.saffe.ai/)
12:46:02	57762/57762	---M-Z	200	added ('OK')	text/css	etag:%22e1a2-598c0f3624600-gzip%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/css/rs66fb3.css	(from https://www.saffe.ai/)
12:46:03	2573/2573	---M-Z	200	added ('OK')	text/css	etag:%22a0d-5d0863af6873e-gzip%22	https://www.saffe.ai/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcher.css?ver=2.1.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/translatepress-multilingual/assets/css/trp-language-switcherd63f.css	(from https://www.saffe.ai/)
12:46:04	30611/30611	---M-Z	200	added ('OK')	text/css	etag:%227793-598c0f39f4f00-gzip%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=6.0.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min52c7.css	(from https://www.saffe.ai/)
12:46:05	92523/92523	---M-Z	200	added ('OK')	text/css	etag:%221696b-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/iconsmind.min.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/iconsmind.minc8d8.css	(from https://www.saffe.ai/)
12:46:06	484857/484857	---M-Z	200	added ('OK')	text/css	etag:%22765f9-598c0f39f4f00-gzip%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.0.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/css/js_composer.min52c7.css	(from https://www.saffe.ai/)
12:46:07	653/653	---M-Z	200	added ('OK')	text/css	etag:%2228d-598c0f2f77640-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/extensions/social_profiles/social_profiles/css/field_social_profiles_frontend.css?ver=1644925553	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/extensions/social_profiles/social_profiles/css/field_social_profiles_frontend7812.css	(from https://www.saffe.ai/)
12:46:08	4093/4093	---M-Z	200	added ('OK')	text/css	etag:%22ffd-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/photoswipe.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/photoswipec8d8.css	(from https://www.saffe.ai/)
12:46:09	11664/11664	---M-Z	200	added ('OK')	text/css	etag:%222d90-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/photoswipe-default-skin.css?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/css/photoswipe-default-skinc8d8.css	(from https://www.saffe.ai/)
12:46:10	89521/89521	---M-Z	200	added ('OK')	application/javascript	etag:%2215db1-5d0862715cde7-gzip%22	https://www.saffe.ai/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/jquery/jquery.minaf6c.js	(from https://www.saffe.ai/)
12:46:11	11224/11224	---M-Z	200	added ('OK')	application/javascript	etag:%222bd8-5d0862713d9e4-gzip%22	https://www.saffe.ai/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.saffe.ai/)
12:46:12	316/316	---M-Z	200	added ('OK')	application/javascript	etag:%2213c-5d0863a7a6177-gzip%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/js/powered-by.js?ver=2.9.6.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/js/powered-by0e1f.js	(from https://www.saffe.ai/)
12:46:13	8872/8872	---M-Z	200	added ('OK')	application/javascript	etag:%2222a8-5d0863a7a6177-gzip%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/js/fts-global.js?ver=2.9.6.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/js/fts-global0e1f.js	(from https://www.saffe.ai/)
12:46:14	5599/5599	---M-Z	200	added ('OK')	application/javascript	etag:%2215df-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.easing.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.easing.minc8d8.js	(from https://www.saffe.ai/)
12:46:15	42766/42766	---M-Z	200	added ('OK')	application/javascript	etag:%22a70e-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/owl.carousel.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/owl.carousel.minc8d8.js	(from https://www.saffe.ai/)
12:46:16	3155/3155	---M-Z	200	added ('OK')	application/javascript	etag:%22c53-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.appear.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.appearc8d8.js	(from https://www.saffe.ai/)
12:46:17	8261/8261	---M-Z	200	added ('OK')	application/javascript	etag:%222045-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/kd_addon_script.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/kd_addon_scriptc8d8.js	(from https://www.saffe.ai/)
12:46:19	150689/150689	---M-Z	200	added ('OK')	application/javascript	etag:%2224ca1-598c0f3624600-gzip%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?ver=6.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.minf049.js	(from https://www.saffe.ai/)
12:46:20	274558/274558	---MCZ	200	added ('OK')	application/javascript	etag:%224307e-598c0f3624600-gzip%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min6fb3.js	(from https://www.saffe.ai/)
12:46:20	9392/9392	---M-Z	200	added ('OK')	application/javascript	etag:%2224b0-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.minc8d8.js	(from https://www.saffe.ai/)
12:46:21	31726/31726	---M-Z	200	added ('OK')	application/javascript	etag:%227bee-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/photoswipe.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/photoswipe.minc8d8.js	(from https://www.saffe.ai/)
12:46:22	9876/9876	---M-Z	200	added ('OK')	application/javascript	etag:%222694-598c0f306b880-gzip%22	https://www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/photoswipe-ui-default.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/keydesign-addon/assets/js/photoswipe-ui-default.minc8d8.js	(from https://www.saffe.ai/)
12:46:24	37887/37887	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Feb%202022%2011:46:23%20GMT	https://www.saffe.ai/wp-json/wp/v2/pages/6866	/Users/sel-fcht/websites/test/www.saffe.ai/wp-json/wp/v2/pages/6866.json	(from https://www.saffe.ai/)
12:46:25	786/786	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Feb%202022%2011:46:24%20GMT	https://www.saffe.ai/xmlrpc.php?rsd	/Users/sel-fcht/websites/test/www.saffe.ai/xmlrpc0db0.php	(from https://www.saffe.ai/)
12:46:25	137665/137665	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Feb%202022%2011:46:24%20GMT	https://www.saffe.ai/wp-json/	/Users/sel-fcht/websites/test/www.saffe.ai/wp-json/index.html	(from https://www.saffe.ai/)
12:46:25	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed4785da9bc0%22	https://www.saffe.ai/wp-includes/wlwmanifest.xml	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/wlwmanifest.xml	(from https://www.saffe.ai/)
12:46:26	2209/2209	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Feb%202022%2011:46:26%20GMT	https://www.saffe.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.saffe.ai%2F	/Users/sel-fcht/websites/test/www.saffe.ai/wp-json/oembed/1.0/embed7de3.json	(from https://www.saffe.ai/)
12:46:27	2303/2303	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Feb%202022%2011:46:27%20GMT	https://www.saffe.ai/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.saffe.ai%2F&format=xml	/Users/sel-fcht/websites/test/www.saffe.ai/wp-json/oembed/1.0/embede8b4	(from https://www.saffe.ai/)
12:46:28	883/883	---M--	200	added ('OK')	image/png	etag:%22373-5a4431052801e%22	https://www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-32x32.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-32x32.png	(from https://www.saffe.ai/)
12:46:29	8853/8853	---M--	200	added ('OK')	image/png	etag:%222295-5a4431051b4fe%22	https://www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-192x192.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-192x192.png	(from https://www.saffe.ai/)
12:46:30	15445/15445	---M--	200	added ('OK')	image/png	etag:%223c55-5a4431052419e%22	https://www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-180x180.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2019/12/cropped-favicon-96x96-1-180x180.png	(from https://www.saffe.ai/)
12:46:31	101417/101417	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:46:29%20GMT	https://www.saffe.ai/pt/	/Users/sel-fcht/websites/test/www.saffe.ai/pt/index.html	(from https://www.saffe.ai/)
12:46:31	6943/6943	---M--	200	added ('OK')	image/png	etag:%221b1f-59d008c408bd6%22	https://www.saffe.ai/wp-content/uploads/2020/01/saffe-white@4x.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/saffe-white@4x.png	(from https://www.saffe.ai/)
12:46:32	284/284	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Feb%202022%2011:46:32%20GMT	http://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?rev=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.269666.delayed	(from https://www.saffe.ai/)
12:46:34	150689/150689	---M-Z	200	added ('OK')	application/javascript	etag:%2224ca1-598c0f3624600-gzip%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js?rev=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/revolution.tools.min9666.js	(from https://www.saffe.ai/)
12:46:35	81502/81502	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:46:33%20GMT	https://www.saffe.ai/technology/	/Users/sel-fcht/websites/test/www.saffe.ai/technology/index.html	(from https://www.saffe.ai/)
12:46:35	95090/95090	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:46:33%20GMT	https://www.saffe.ai/use-cases/	/Users/sel-fcht/websites/test/www.saffe.ai/use-cases/index.html	(from https://www.saffe.ai/)
12:46:37	101654/101654	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:46:33%20GMT	https://www.saffe.ai/who-we-are/	/Users/sel-fcht/websites/test/www.saffe.ai/who-we-are/index.html	(from https://www.saffe.ai/)
12:46:37	271/271	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Feb%202022%2011:46:35%20GMT	http://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min.js?rev=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min.289666.delayed	(from https://www.saffe.ai/)
12:46:37	72830/72830	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Feb%202022%2011:46:36%20GMT	https://www.saffe.ai/demo/	/Users/sel-fcht/websites/test/www.saffe.ai/demo/index.html	(from https://www.saffe.ai/)
12:46:39	264/264	---M--	302	error ('Found')	text/html	date:Tue,%2015%20Feb%202022%2011:46:38%20GMT	http://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/dummy.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/dummy.2a.delayed	(from https://www.saffe.ai/)
12:46:39	274558/274558	---MCZ	200	added ('OK')	application/javascript	etag:%224307e-598c0f3624600-gzip%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min.js?rev=6.1.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/js/rs6.min9666.js	(from https://www.saffe.ai/)
12:46:39	68/68	---M--	200	added ('OK')	image/png	etag:%2244-598c0f3718840%22	https://www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/dummy.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/revslider/public/assets/assets/dummy.png	(from https://www.saffe.ai/)
12:46:40	26154/26154	---M--	200	added ('OK')	image/png	etag:%22662a-59c8452d9a4f1%22	https://www.saffe.ai/wp-content/uploads/2020/01/nist-2-300x192.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/nist-2-300x192.png	(from https://www.saffe.ai/)
12:46:41	49380/49380	---M--	200	added ('OK')	image/png	etag:%22c0e4-59d01693e7d7a%22	https://www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_rapidez.png.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_rapidez.png.png	(from https://www.saffe.ai/)
12:46:42	69562/69562	---M--	200	added ('OK')	image/png	etag:%2210fba-59d016946ca78%22	https://www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_seguranca.png.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_seguranca.png.png	(from https://www.saffe.ai/)
12:46:44	115763/115763	---M--	200	added ('OK')	image/png	etag:%221c433-59d016934e85c%22	https://www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_flexivel.png.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_flexivel.png.png	(from https://www.saffe.ai/)
12:46:44	48775/48775	---M--	200	added ('OK')	image/png	etag:%22be87-59d0169223b1f%22	https://www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_economico.png.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/ilustracoes-home-beneficios_economico.png.png	(from https://www.saffe.ai/)
12:46:45	31770/31770	---M--	200	added ('OK')	image/png	etag:%227c1a-59a4e96a3d840%22	https://www.saffe.ai/wp-content/uploads/2019/12/visa-1.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2019/12/visa-1.png	(from https://www.saffe.ai/)
12:46:46	22464/22464	---M--	200	added ('OK')	image/png	etag:%2257c0-59a4e96484ac0%22	https://www.saffe.ai/wp-content/uploads/2019/12/bbva-open-talent-1.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2019/12/bbva-open-talent-1.png	(from https://www.saffe.ai/)
12:46:47	14320/14320	---M--	200	added ('OK')	image/png	etag:%2237f0-59c83d76d8cc8%22	https://www.saffe.ai/wp-content/uploads/2020/01/fca.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/fca.png	(from https://www.saffe.ai/)
12:46:48	8266/8266	---M--	200	added ('OK')	image/png	etag:%22204a-59c83c6e94ab1%22	https://www.saffe.ai/wp-content/uploads/2020/01/wayra-novo.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/wayra-novo.png	(from https://www.saffe.ai/)
12:46:49	10020/10020	---M--	200	added ('OK')	image/png	etag:%222724-59c83e06a4347%22	https://www.saffe.ai/wp-content/uploads/2020/01/poland-prize.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/poland-prize.png	(from https://www.saffe.ai/)
12:46:50	21236/21236	---M--	200	added ('OK')	image/png	etag:%2252f4-59d009089b659%22	https://www.saffe.ai/wp-content/uploads/2020/01/saffe-color@4x-300x177.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/uploads/2020/01/saffe-color@4x-300x177.png	(from https://www.saffe.ai/)
12:46:51	6406/6406	---M-Z	200	added ('OK')	application/javascript	etag:%221906-5d0862712a162-gzip%22	https://www.saffe.ai/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://www.saffe.ai/)
12:46:52	16470/16470	---M-Z	200	added ('OK')	application/javascript	etag:%224056-5d0862712d042-gzip%22	https://www.saffe.ai/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://www.saffe.ai/)
12:46:53	11862/11862	---M-Z	200	added ('OK')	application/javascript	etag:%222e56-5d0863a63203e-gzip%22	https://www.saffe.ai/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.2	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/contact-form-7/includes/js/index4245.js	(from https://www.saffe.ai/)
12:46:54	35951/35951	---M-Z	200	added ('OK')	application/javascript	etag:%228c6f-598c0efde0140-gzip%22	https://www.saffe.ai/wp-content/themes/leadengine/core/assets/js/bootstrap.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/core/assets/js/bootstrap.minc8d8.js	(from https://www.saffe.ai/)
12:46:55	5629/5629	---M-Z	200	added ('OK')	application/javascript	etag:%2215fd-5d086270e3c5a-gzip%22	https://www.saffe.ai/wp-includes/js/imagesloaded.min.js?ver=4.1.4	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/imagesloaded.mineda1.js	(from https://www.saffe.ai/)
12:46:56	24138/24138	---M-Z	200	added ('OK')	application/javascript	etag:%225e4a-5d0862713baa3-gzip%22	https://www.saffe.ai/wp-includes/js/masonry.min.js?ver=4.2.2	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/masonry.min3a05.js	(from https://www.saffe.ai/)
12:46:57	19052/19052	---M-Z	200	added ('OK')	application/javascript	etag:%224a6c-598c0efde0140-gzip%22	https://www.saffe.ai/wp-content/themes/leadengine/core/assets/js/scripts.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/core/assets/js/scriptsc8d8.js	(from https://www.saffe.ai/)
12:46:58	1426/1426	---M-Z	200	added ('OK')	application/javascript	etag:%22592-5c0012044f26f-gzip%22	https://www.saffe.ai/wp-includes/js/wp-embed.min.js?ver=5.8.3	/Users/sel-fcht/websites/test/www.saffe.ai/wp-includes/js/wp-embed.minc8d8.js	(from https://www.saffe.ai/)
12:46:59	20601/20601	---M-Z	200	added ('OK')	application/javascript	etag:%225079-598c0f39f4f00-gzip%22	https://www.saffe.ai/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.0.5	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min52c7.js	(from https://www.saffe.ai/)
12:47:00	69176/69176	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Feb%202022%2011:47:00%20GMT	https://www.saffe.ai/wp-content/themes/leadengine/images/grabbing.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/images/grabbing.png	(from https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3)
12:47:01	69204/69204	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Feb%202022%2011:47:01%20GMT	https://www.saffe.ai/wp-content/themes/leadengine/images/arrow-down.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/images/arrow-down.png	(from https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3)
12:47:02	69218/69218	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Feb%202022%2011:47:02%20GMT	https://www.saffe.ai/wp-content/themes/leadengine/images/hover-arrow.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/images/hover-arrow.png	(from https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3)
12:47:03	1094/1094	---M--	200	added ('OK')	image/png	etag:%22446-598c0efde0140%22	https://www.saffe.ai/wp-content/themes/leadengine/core/assets/images/icons/select-arrow.png	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/core/assets/images/icons/select-arrow.png	(from https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3)
12:47:04	1510/1510	---M--	200	added ('OK')	image/svg+xml	etag:%225e6-598c0efde0140%22	https://www.saffe.ai/wp-content/themes/leadengine/core/assets/images/contact-loader.svg	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/themes/leadengine/core/assets/images/contact-loader.svg	(from https://www.saffe.ai/wp-content/themes/leadengine/style.css?ver=5.8.3)
12:47:05	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-5d0863a7a7117%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.eot?v=3.2.1	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.eot	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:06	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-5d0863a7a7117%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.eot?	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontd41d.eot	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:07	90412/90412	---M--	200	added ('OK')	font/woff	etag:%221612c-5d0863a7a7117%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.woff?v=3.2.1	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.woff	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
12:47:09	152796/152796	---M--	200	added ('OK')	font/ttf	etag:%22254dc-5d0863a7a7117%22	https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfont.ttf?v=3.2.1	/Users/sel-fcht/websites/test/www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/font/fontawesome-webfontf77b.ttf	(from https://www.saffe.ai/wp-content/plugins/feed-them-social/feeds/css/styles.css?ver=2.9.6.5)
